Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
250,36.618,31.303,6.029053532648949e+19,0.10406219935014793,0.060540841560610716,nan,0,9.25
251,36.672,31.213,6.192489519432449e+19,0.10375997397907859,0.060570525498395,nan,0,9.25
252,36.703,31.102,6.353683198852048e+19,0.10289595648721916,0.06060763042062536,nan,0,9.25
253,36.451,31.015,6.1665967783314915e+19,0.10381657429961398,0.060629893373963566,nan,0,9.25
254,36.664,31.052,6.366212962781755e+19,0.10491693610771569,0.06053342057616464,nan,0,9.25
255,36.689,31.332,6.076667651477062e+19,0.10484067606162267,0.0606224723895175,nan,0,9.25
256,36.591,31.225,6.086981921372213e+19,0.10411896453245248,0.06070410321842428,nan,0,9.25
257,36.42,31.093,6.042870864678103e+19,0.10499325162459398,0.06051115762282643,nan,0,9.25
258,36.56,30.998,6.309548524885916e+19,0.10446020648277743,0.060474052700596075,nan,0,9.25
259,36.484,31.028,6.189271734457474e+19,0.10297080196398706,0.06056310451394893,nan,0,9.25
260,36.6,31.156,6.175530991070544e+19,0.10463124662703671,0.06071152420287035,nan,0,9.25
261,36.434,31.219,5.9156991249752105e+19,0.10349624689257723,0.06056310451394893,nan,0,9.25
262,36.536,31.114,6.150616566721754e+19,0.1037788373230665,0.06054826254505679,nan,0,9.25
263,36.492,31.094,6.123411234588061e+19,0.10444121928983174,0.06060020943617928,nan,0,9.25
264,36.85,31.071,6.5556364041263776e+19,0.10381657429961398,0.06027368612055216,nan,200,9.25
265,37.262,31.34,6.717561950169911e+19,0.10340222118501197,0.060073319540508235,nan,200,9.25
266,37.63,31.268,7.216755482689878e+19,0.10334584676789575,0.05988037394491039,nan,200,9.25
267,38.123,31.165,7.892961440216739e+19,0.10336463482443187,0.059776480162665395,nan,200,9.25
268,38.384,31.371,7.955087184112496e+19,0.10244802469129043,0.05970227031820468,nan,200,9.25
269,38.7,31.242,8.460042200806983e+19,0.10280247613981722,0.059709691302650754,nan,200,9.25
270,38.912,31.377,8.547201470536817e+19,0.1014841839199995,0.059657744411528255,nan,200,9.25
271,39.076,31.419,8.68553130254613e+19,0.10239217049772967,0.059657744411528255,nan,200,9.25
272,39.289,31.434,8.910106229366245e+19,0.10374111406378342,0.05975421720932718,nan,200,9.25
273,39.558,31.408,9.244770232217236e+19,0.10370340451677856,0.05965032342708219,nan,200,9.25
274,39.604,31.565,9.118629236324626e+19,0.10289595648721916,0.05975421720932718,nan,200,9.25
275,39.918,31.398,9.664487042730993e+19,0.10142885520801014,0.059828427053787894,nan,200,9.25
276,39.967,31.507,9.596258698573003e+19,0.10202058661016085,0.05974679622488111,nan,200,9.25
277,40.183,31.427,9.932142352973526e+19,0.10379770409637049,0.059813585084895746,nan,200,9.25
278,40.327,31.863,9.600246730399177e+19,0.10381657429961398,0.059828427053787894,nan,200,9.25
279,40.48,31.697,9.96233619409743e+19,0.10215048732929921,0.05988037394491039,nan,200,9.25
280,40.553,31.674,1.0071263803645886e+20,0.10280247613981722,0.05996200477381717,nan,200,9.25
281,40.636,31.734,1.0097254892948464e+20,0.10327072868562588,0.060006530680493594,nan,200,9.25
282,40.599,31.818,9.959874164113226e+19,0.10308317226996644,0.05997684674270931,nan,200,9.25
